,id,title,text,sports,travel,photography,bola,label
923,924,"Menilik Skill Memukau Kevin Diks, Calon Pemain Timnas Indonesia yang Merumput di Serie A Italia","By Penulis: Petrus Tomy Wijanarko  | Editor: Arum Kusuma Dewi ________________________ INDOSPORT. COM - Kevin Diks , nama pemain sepak bola yang merumput di Serie A Italia ini belakangan santer diisukan berniat membela Timnas Indonesia. Bagaimana kira-kira skill yang dipunyainya? Ya, isu Kevin Diks ingin bela Timnas Indonesia muncul di media sosial. Khususnya bila melihat unggahan akun Instagram pribadi milik Kevin Diks sendiri. Kevin Diks mengunggah Insta Story kalau dirinya akan segera mengunjungi Indonesia dalam waktu dekat. Unggahan itu lantas membuat Kevin Diks diisukan datang ke Indonesia untuk mengurus proses naturalisasinya. Namun, sampai saat ini belum diketahui apa yang sebenarnya menjadi tujuan Kevin Diks berkunjung ke Indonesia. Jika benar ingin mengurus naturalisasi, Kevin Diks memang punya darah keturunan Indonesia lantaran leluhurnya ada yang berasal dari Ambon. Kevin Diks sendiri sebelumnya diketahui tengah menjalani karier di Serie A Italia . Musim lalu, Ia membela Empoli, dan musim depan akan hijrah ke Fiorentina. Melihat reputasinya sebagai pemain Serie A Italia, tentu banyak yang berekspektasi kalau Kevin Diks memiliki skill memukau. Tapi, sebelum terlalu jauh terlena oleh ekspektasi, ada baiknya kita menilik terlebih dahulu skill yang telah ditunjukkan Kevin Diks selama ini. Berikut ulasannya. Umpan Silang Kevin Diks adalah pemain yang berposisi sebagai bek sayap kanan. Terbiasa bermain di posisi itu, Kevin Diks dianugerahi kelebihan dalam memberikan umpan silang. Kemampuan Kevin Diks soal umpan silang sudah dibuktikannya selama masih berkostum klub sepak bola Belanda, Feyenoord, pada musim 2017/18 lalu. Seperti yang tertera dalam video di bawah ini, Kevin Diks yang melakukan overlap dari sisi sayap kanan, berhasil mengirimkan umpan yang memudahkan rekannya untuk mencetak gol. Tendangan Jarak Jauh Kemampuan Kevin Diks dalam membantu serangan bukan hanya lewat umpan silang saja. Kevin Diks juga punya senjata lainnya yang tak kalah mematikan. Seperti yang tertera dalam video berikut ini. Kevin Diks terlihat punya kemampuan melepaskan tendangan jarak jauh akurat dan super keras. 1. Skill Memukau Kevin Diks Membaca Arah Bola Bek sayap di era sepak bola modern memang dituntut untuk bisa andal dalam melakukan overlap. Akan tetapi, seorang bek sayap tak boleh lupa juga akan tugas sejatinya dalam bertahan. Kevin Diks pun memiliki kemampuan bertahan cukup mumpuni. Seperti yang tertera pada video berikut, Kevin Diks beberapa kali berhasil menghalau serangan lawan dengan tingkat agresivitas serta kecermatan dalam membaca arah bola. Versatile Player Pemain yang bisa menempati beberapa posisi atau versatile player, selalu mendapatkan tempat spesial di sebuah klub. Versatile player akan berguna bagi klub ketika membutuhkan rotasi pemain. Kevin Diks pun sepertinya bisa mendapatkan tempat spesial itu. Pasalnya, Kevin Diks menurut situs Transfermarkt bisa menempati beberapa posisi sekaligus, mulai dari bek sayap kanan, kiri, hingga bek tengah.",0,0,0,1,bola
924,925,Satu Pemain PSIS Menjadi Ancaman Terbesar Persebaya Surabaya,"Pelatih Persebaya Surabaya, Djadjang Nurdjaman menilai Hari Nur Yulianto sebagai salah satu ancaman tersebut saat menghadapi PSIS Semarang. Hari Nur dianggap memiliki potensi untuk memberikan ancaman di lini pertahanan Persebaya. Hari Nur menjadi pemain kunci saat PSIS berhasil menaklukkan Persija Jakarta di Stadion Moch Soebroto, Magelang (26/5). Pada laga tersebut Hari Nur berhasil mencetak dua gol dalam waktu cepat untuk membuat PSIS unggul 2-1. Pada laga berikutnya, PSIS akan bertandang ke markas Persebaya Surabay di Stadion Gelora Bung Tomo, Kamis (30/5). Djanur menilai Hari Nur akan menjadi salah satu ancaman untuk Persebaya. ”Saya pikir ia pemain fantastis, ia cukup tajam, punya naluri. Ia salah satu ancaman terbesar yang dimiliki PSIS,"" kata Djanur dilansir dari situs resmi Persebaya. ”Kami memiliki semangat menang, karena kami butuh poin, kita harus kasih kepercayaan pada pemain. Kami harus bermain lepas dan menunjukkan gaya kami. Mereka (PSIS) juga pasti banyak memikirkan tim kami,"" ujar Djanur. Pada laga melawan PSIS, Persebaya akan berusaha meraih kemenangan pertama setelah hanya meraih satu poin dari dua laga awal. Pada laga perdana Persebaya takluk dari Bali United, sedangkan pada laga kedua skuat Bajul Ijo hanya meraih hasil imbang melawan Kalteng Putra.",0,0,0,1,bola
925,926,LaLiga Diguncang Isu Pengaturan Skor,"VIVA – Isu pengaturan skor menghantam sepakbola Spanyol. Kompetisi LaLiga dicurigai dicemari oleh praktik kotor tersebut. Ada tiga laga yang diduga dicemari praktik pengaturan skor. Dua di antaranya melibatkan Valencia, yang akhirnya lolos ke Liga Champions. Tiga duel yang dicurigai sudah diatur hasilnya adalah Huesca versus Valencia, Real Betis kontra Huesca, dan Real Valladolid melawan Valencia. Kecurigaan muncul karena ada kejanggalan yang ditemukan otoritas LaLiga sejak awal Mei 2019. Mereka kemudian melaporkannya kepada polisi. Hingga kini, ketiga laga itu masih ditelusuri keterlibatannya dalam praktik kotor ini. Hasil investigasi menemukan adanya keanehan di bursa taruhan beberapa laga dalam kompetisi Spanyol musim 2018/19, termasuk tiga yang disebutkan di atas. Polisi langsung bekerja. Kemudian, polisi langsung menangkap beberapa tokoh. Ada sembilan mantan dan pesepakbola aktif yang ditangkap dan diperiksa. Sebut saja Raul Bravo, Borja Fernandez, Carlos Aranda, dan Inigo Lopez. Sementara, dilansir Cadena COPE, Presiden Huesca, Agustin Lasaosa, bersama kepala tim medis Juan Carlos Galindo ditangkap karena terbukti terlibat dalam organisasi kriminal, korupsi, dan pencucian uang. Untuk Huesca, polisi sudah menemukan satu bukti. Yakni, bursa taruhan meningkat 14 kali ketika Huesca berduel melawan Gimnastic de Tarragona. ""Kami bekerja dengan operasi cepat dan menelusuri jaringan yang biasanya dicapai dengan waktu relatif lama. Kami terus berkolaborasi dengan LaLiga dan RFEF, hingga mendapatkan hasil terbaik,"" begitu kata Jenderal Kepolisian Spanyol, Francisco Pardo, dilansir Marca.",0,0,0,1,bola
926,927,PT LIB Pangkas Dana Subsidi Klub Liga 2,"PT Liga Indonesia Baru alias PT LIB telah memutuskan bahwa kompetisi Liga 2 2019 akan kick-off pada 22 Juni mendatang. Selain itu, PT LIB juga telah menentukan dana subsidi yang akan dibagikan kepada klub peserta. Diketahui untuk Liga 2 2019, setiap klub peserta berhak mendapat uang subsidi senilai Rp 1 miliar. Ini turun dari musim lalu yang berjumlah Rp 1,25 miliar. Dan sebagai catatan, uang Rp 1 miliar tidak diberikan oleh PT LIB seluruhnya. Operator kompetisi sepakbola Indonesia itu akan mencicilnya dalam beberapa termin. ""Rp 1 miliar untuk setiap klub. Kami bayarkan sebanyak lima termin,"" ungkap Direktur PT LIB, Dirk Soplanit. Selain itu, Dirk menyebut tidak ada perubahan regulasi pada Liga 2 musim ini. Sebagian besar regulasi yang ada sama dengan musim lalu. Seperti setiap klub hanya bisa mendaftarkan sebanyak tiga pemain yang berusia di atas 35 tahun. Serta tidak ada pemain asing di Liga 2. ""Masih sama seperti musim lalu. Tidak ada perubahan regulasi yang signifikan,"" kata pria yang juga menjabat sebagai anggota komite eksekutif (Exco) PSSI. Liga 2 2019, bakal mulai berlangsung pada 22 Juni mendatang. Pertandingan Persik Kediri kontra PSBS Biak dipercaya menjadi laga pembuka kompetisi kasta kedua di Indonesia ini.",0,0,0,1,bola
927,928,Masut Ozil Pamer Pelukan Mesra Jelang Final Liga Europa,"Gelandang Arsenal, Mesut Ozil, tampaknya akan mengerahkan seluruh kekuatan pada pertandingan melawan Chelsea di final Liga Europa 2018/2019 di Baku Olympic Stadium, Kamis (30/5/2019). Sebab, ia kehadiran sosok yang spesial. Dia adalah si cantik Amine Gulse, yang merupakan kekasih Ozil. Gadis berambut lurus itu menyempatkan hadir ke Azerbaijan untuk mendukung Ozil secara langsung. Ozil pun tampak senang dengan kehadiran tambatan hatinya tersebut. Ia mengunggah foto kemesraan bersama Amine Gulse, sembari mengucapkan rasa terima kasih. ""Terima kasih telah datang ke Baku cintaku. Besok adalah hari kami telah bekerja keras untuk semua musim,"" tulis Ozil di Twitter pribadinya. Sekadar diketahui, Amine Gulse merupakan gadis lahir di kota Gothenburg, Swedia, pada 30 April 1993 silam. Ia lahir dari ibu yang berasal dari Turki dan ayah yang memiliki darah campuran Turki dan Irak. Hubungan asmara antara Amine dan Mesut Ozil pun selalu harmonis, serta jauh dari gosip-gosip miring. Wanita yang berprofesi sebagai model itu juga kerap terlihat di stadion untuk memberikan dukungan langsung kepada Ozil.",0,0,0,1,bola
928,929,FOTO: Juergen Klopp Pantau Latihan Liverpool Jelang Hadapi Tottenham,"Manajer Liverpool Juergen Klopp (tengah) memantau latihan anak asuhnya jelang laga final Liga Champions 2019 di Liverpool, Inggris, Selasa (28/5/2019). Liverpool akan menghadapi Tottenham Hotspurs dalam final Liga Champions di Estadio Wanda Metropolitano, 2 Juni 2019. Penyerang Liverpool Mohamed Salah melakukan pemanasan disaksikan manajer Juergen Klopp jelang laga final Liga Champions 2019 di Liverpool, Inggris, Selasa (28/5/2019). Liverpool akan menghadapi Tottenham Hotspurs dalam final Liga Champions di Estadio Wanda Metropolitano, 2 Juni 2019. (AP Photo/Rui V Manajer Liverpool Juergen Klopp tertawa saat memimpin latihan anak asuhnya jelang laga final Liga Champions 2019 di Liverpool, Inggris, Selasa (28/5/2019). Liverpool akan menghadapi Tottenham Hotspurs dalam final Liga Champions di Estadio Wanda Metropolitano, 2 Juni 2019. Ekspresi Manajer Liverpool Juergen Klopp saat memantau latihan anak asuhnya jelang laga final Liga Champions 2019 di Liverpool, Inggris, Selasa (28/5/2019). Liverpool akan menghadapi Tottenham Hotspurs dalam final Liga Champions di Estadio Wanda Metropolitano, 2 Juni 2019. Manajer Liverpool Juergen Klopp (merah dua kanan) memberi instruksi kepada anak asuhnya jelang laga final Liga Champions 2019 di Liverpool, Selasa (28/5/2019). Liverpool akan menghadapi Tottenham Hotspurs dalam final Liga Champions di Estadio Wanda Metropolitano, 2 Juni 2019.",0,0,0,1,bola
929,930,"Ramsey Cedera, Manajer Arsenal: Dia Tak Dengarkan Saya","Liputan6.com, London - Unai Emery akhirnya membeberkan cerita menarik soal gelandang Arsenal , Aaron Ramsey. Manajer asal Spanyol itu menyebut Ramsey sempat berdebat dengannya sehingga cedera. Ramsey harus mengakhiri musim ini lebih cepat usai mengalami cedera di leg kedua perempat final Liga Europa melawan Napoli. Padahal musim ini adalah yang terakhir bagi Ramsey di Arsenal . Rupanya cedera Ramsey sudah diprediksi oleh Emery. Namun sang manajer tetap menurunkannya karena Ramsey ingin terus bermain demi membuktikan komitmennya sebelum pindah. ""Sebelum melawan Napoli saya sudah memintanya untuk beristirahat. Tetapi dia bersikeras ingin bermain, dia bilang semua laga Arsenal musim ini penting untuknya,"" kata Emery seperti dilansir Evening Standard. ""Saat melawan Napoli pun dia bilang tak apa-apa untuk bermain, dan akhirnya dia benar-benar cedera. Memang sangat berisiko terus bermain dalam semua laga dengan pemain yang sama."" Andalan Sebelum cedera, Emery selalu mengandalkan Ramsey di lini depan. Namun keputusan itu bukannya tanpa alasan. ""Permainan Ramsey sempat menurun saat masa depannya belum pasti. Tetapi saat semuanya sudah jelas saya tahu dia bisa diandalkan,"" kata Emery. ""Hal itu dia buktikan saat melawan Tottenham. Dia selalu ingin memberikan hal penting dalam tim ini,"" ujarnya. Jadwal Pertandingan Kamis, 30 Mei 2019 02.00 WIB Chelsea vs Arsenal Venue: Olympic Stadium, Baku Live di RCTI",0,0,0,1,bola
930,931,Sarri Suksesor Utama Allegri,"Juventus manajer Chelsea, Maurizio Sarri sebagai kandidat utama pengganti Massimiliano Allegri yang memilih hengkang. Menurut laporan Sky Sport Italia, Sarri sudah bertemu dengan petinggi Juventus untuk membahas rencana pengganti posisi Allegri pada pekan lalu. Agen Sarri, Fali Ramadani akan bertemu Direktur Chelsea, Marina Granovskaia untuk mendiskusikan kemungkinan kepindahan kliennya dari Stamford Bridge setelah final Liga Eropa lawan Arsenal. Upaya Juventus tersebut bakal sulit. Sebab, Chelsea belum punya rencana untuk memecat Sarri pada musim panas ini. The Blues masih menaruh keyakinan dengan sang juru taktik 60 tahun tersebut sembari menanti laporan akhir musim ini. Namun dipahami juga bahwa Sarri, yang pernah menangani Napoli, juga membuka kemungkinan bagi dirinya untuk pulang ke Italia. Melihat kondisi itu, Direktur olahraga Juventus, Fabio Paratici memilih tidak mengumumkan penunjukkan Sarri sebelum final Liga Champions, dengan tetap membuka segala opsi terhadap pelatih lain seperti Jurgen Klopp dan Mauricio Pochettino. Meski Sarri menjadi target nomor satu, Juventus juga menimbang kemungkinan untuk mendekati bos Lazio, Simone Inzaghi apabila proses negosiasi dengan sang manajer Chelsea tidak berjalan mulus. Sarri yang saat ini masih terikat dua tahun sisa dalam kontrak di Chelsea, kerap dikritik karena gaya permainan sepakbolanya kendati mampu mengantarkan raksasa Liga Primer Inggris ke dua final, yakni Piala Liga dan Liga Eropa. ]]>",0,0,0,1,bola
931,932,"Final Liga Europa Chelsea vs Arsenal: Jadwal, Prediksi, Susunan Pemain","Bisnis.com , JAKARTA - Chelsea dan Arsenal akan berhadapan di final Liga Europa di Olympic Stadium di Baku, Azerbaijan, Kamis (30/5/2019) dini hari nanti. Kedua tim asal Inggris ini akan bertanding mulai pukul 02.00 WIB dan disiarkan RCTI. Chelsea dalam posisi lebih diunggulkan di laga nanti. Mereka tak terkalahkan dalam rangkaian pertandingan Liga Europa musim ini, sedangkan Arsenal sempat dua kali kalah. The Blues juga finis lebih baik di Liga Inggris, yakni di urutan ketiga sehingga berhak atas tiket Liga Champions. Arsenal hanya finis kelima sehingga sangat berharap bisa merebut tiket Liga Champions sebagai juara Liga Europa. Dari segi pengalaman di kompetisi kelas dua Eropa ini juga, Chelsea juga lebih unggul. Mereka pernah sekali juara (2017), sedangkan Arsenal pernah sekali jadi runner-up (2000). Ada juga faktor lain yang bisa berpengaruh. Pelatih Arsenal, Unai Emery, pernah menjuarai kompetisi ini tiga edisi secara beruntun (2014, 2015, 2016) bersama Sevilla. Sedangkan Maurizio Sarri tengah disorot posisinya, bahkan dikabarkan akan segera hengkang dan bergabung dengan Juventus. Banyak pemain dari kedua tim yang akan absen. Dari Chelsea tercatat ada Antonio Rudiger (cedera), Callum Hudson-Odoi (cedera), Ruben Loftus-Cheek (cedera), Ethan Ampadu (cedera) yang tak bisa bermain. Kondisi N'Golo Kante dan Gary Cahill juga masih meragukan karena baru pulih dari cedera. Di kubu Arsenal, para pemain yang absen adalah Aaron Ramsey (cedera), Denis Suarez (cedera), Hector Bellerin (cedera), Rob Holding (cedera), Henrikh Mkhitaryan (tak masuk tim). Danny Welbeck juga agak diragukan kebugarannya. Perkiraan susunan pemain: Chelsea (4-3-3): Kepa Arrizabalaga; Azpilicueta, Christensen, David Luiz, Alonso; Kante/Kovacic, Jorginho, Barkley; Pedro, Giroud, Hazard. Manajer: Maurizio Sarri. Arsenal (5-2-2-1): Cech; Kolasinac, Koscielny, Papastathopoulos, Mustafi, Maitland-Niles; Xhaka, Torreira; Aubameyang, Ozil; Lacazette. Simak berita lainnya seputar topik artikel ini, di sini :",0,0,0,1,bola
932,933,Semen Padang vs Persib: Maung Bandung Siap Hentikan Rekor Jeblok,"Jakarta, IDN Times - Persib Bandung mengusung target untuk mematahkan kutukan sulit menang jika bertanding ke markas Semen Padang di Stadion H. Agus Salim, Rabu (29/5). Namun, bisakah Robert Rene Albert yang menjadi pelatih Persib kali ini melakukannya? Nampaknya hal itu sangat sulit. Mencari kemenangan pada laga tandang di markas Semen Padang bukan pekerjaan mudah. Sebab, tim berjuluk Kabau Sirah tersebut dikenal garang ketika berlaga di Stadion Haji Agus Salim. 1. Target Persib meraih tiga poin dan membuat rekor anyar Apalagi, sejak 2016 lalu, ketika tampil di Tanah Minang, Persib belum pernah menang sekalipun kala berlaga dengan Semen Padang di hadapan pendukungnya. Buktinya, mereka kalah 4-0 (2016) dan 0-0 (2017). ""Kalian (wartawan) pernah bilang pada saya bahwa Persib tak pernah menang di laga perdana kompetisi tetapi nyatanya bisa. Dan kini, jika Persib belum pernah menang di Padang maka target kita adalah memecahkan rekor baru dan menang,"" kata pelatih berpaspor Belanda tersebut. ""Kami harap meraih hasil positif untuk Persib. Kami datang dengan kerja keras kesini cuma untuk meraih tripoin sehingga mengubah tren negatif Persib yang tak pernah menang di sini beberapa tahun ke belakang melawan Semen Padang,"" lanjut dia. 2. Robert nilai Semen Padang punya kelebihan, tapi... Si Meneer menjelaskan, dirinya sebagai pelatih tim harus tetap waspada walau datang dengan kepercayaan diri tinggi. Selain memiliki pemain yang bagus, mereka dinilai Robert memiliki transisi permainan yang cukup baik. Apalagi, kekuatan Semen Padang kali ini kemungkinan bakal berlipat karena tampil di rumahnya. ""Kami tahu ekspektasi Semen Padang. Kami akan antisipasi pergerakan cepat seperti yang ditujukkan Semen Padang di dua laga sebelumnya, mereka punya transisi bertahan dan menyerang dengan sangat baik dan cepat. Tapi mereka juga masih ada kelemahan,"" ujar eks pelatih PSM Makassar tersebut. Oleh sebab itu, segala persiapan pun dilakukan untuk bisa meraih hasil terbaik. Tim mempelajari cara bermain lawan dan berlatih keras pekan kemarin. Sebab, Robert penasaran bagaimana hasil laga tandang perdana yang didapat Persib nanti. 3. Syafrianto Rusli siap gunakan pola berbeda ketika melawan Persib Di singgung mengenai gaya main Semen Padang yang sudah bisa dibaca Robert, pelatih Semen Padang, Syafrianto Rusli, memastikan timnya bakal menggunakan pola berbeda dengan dua laga sebelumnya. Syafrianto menjanjikan akan tampil lebih agresif. ""Saya juga akan mengintruksikan pemain untuk tampil lebih menyerang. Saya pastikan juga kami akan memakai strategi yang berbeda dengan dua laga tandang sebelumnya Yang jelas saya juga meminta pemain agar bermain disiplin dan mewaspadai semua pemain lawan,"" katanya. 4. Lawan Persib, Semen Padang punya motivasi lebih Selain dibekali catatan apik jika menjumpai Persib di Agus Salim, Syafrianto pun punya motivasi lebih saat menghadapi klub kebanggaan masyarakat Jawa Barat itu. Sebab, sambung dia, Persib merupakan tim besar di Indonesia. Lebih-lebih, momentum tampil pertama kali di kandang usai absen setahun di Liga 1 membuat semangat tim berlipat. ""pertandingan ini adalah laga perdana kami di kandang sendiri. Meski kami akui Persib adalah tim yang kuat dan solid, tapi kami optimistis mampu meraih kemenangan dan tiga poin perdana,"" tukas dia.",0,0,0,1,bola
933,934,"Patut Bangga, Sederet Pemain Indonesia Pernah Bawa Klub Luar Negeri Promosi","By Penulis: Tiyo Bayu Nugroho  | Editor: Isman Fadil ________________________ INDOSPORT.COM - Sederet pemain Indonesia ternyata pernah membawa klub luar negeri meraih promosi ke kasta teratas sepak bola internasional. Dengan bisa membawa klub luar negeri promosi tentu menjadi sebuah kebanggaan tersendiri bagi sang pemain termasuk Indonesia, yang menjadi negara asalnya. Perjuangan untuk bisa membawa klub naik kasta tak mudah. Mengingat para peserta kompetisi menargetkan hal serupa agar gengsi semakin tinggi. Terlebih jika pemain-pemain Indonesia ini bisa terus tampil di setiap pertandingan bersama klub luar negeri, maka dampak pada tim begitu terasa. Dengan promosi sang pemain bakal tercatat pernah meraih gelar juara. Tentu portfolio kariernya sebagai pesepak bola semakin mentereng. Berikut deretan pemain-pemain Indonesia yang pernah membawa klub luar negeri meraih promosi. Siapa saja kira-kira? 1 . David Laly Pemain asal Wamena, David Laly, pernah membawa klub luar negeri, yakni Felcra FC promosi dari Liga Primer Malaysia 2018 ke Liga Super Malaysia 2019. Kepastian Felcra FC promosi didapat usai menang 2-0 atas Serawak FA di pekan terakhir. Sehingga Felcra FC finis di urutan kedua dengan mengemas 34 poin dari 20 laga. Kendati demikian Felcra FC mesti dibubarkan lantaran tak sanggup membiayai klub bermain di kasta teratas sepak bola Malaysia. David Laly kini bermain untuk Madura United. 2 . Ryuji Utomo Kemudian ada Ryuji Utomo yang juga pernah merasakan promosi bersama klub luar negeri, yakni PTT Rayong, yang terjadi pada musim 2018 lalu. PTT Rayong menang di laga pamungkas dengan skor 2-0. Dengan begitu PTT Rayong resmi meraih gelar juara Thai League 2 2018 usai finis diposisi pertama dengan 56 poin dari 28 laga. Ryuji Utomo saat ini kembali bermain untuk Persija Jakarta di Liga 1 2019. Sementara itu PTT Rayong kembali mengontrak pemain Indonesia, Victor Igbonefo. 3 . Ezra Walian Terakhir ada striker naturalisasi Ezra Walian yang berhasil membawa RKC Waalwijk promosi dari Eerste Divisie (2018/2019) ke Eredivise musim depan (2019/2020). Kepastian Ezra Walian promosi ketika mengalahkan Go Ahead Eagles dengan skor 5-4 di leg kedua babak play-off yang berlangsung Rabu (29/05/19) malam.",0,0,0,1,bola
934,935,"Beri Kemenangan Perdana Badak Lampung, Ini Kata Jebolan Liga Uruguay","By Penulis: Ronald Seger Prabowo  | Editor: Yohanes Ishak ________________________ INDOSPORT.COM - Perseru Badak Lampung bangkit dari keterpurukan dua laga awal Shoope Liga 1 2019. Skuat asuhan Jan Saragih itu secara heroik menang, 1-0 atas tuan rumah Kalteng Putra di Stadion Sultan Agung, Bantul, semalam. Hasil itu jelas cukup mengejutkan bagi pecinta sepak bola Indonesia. Apalagi Kalteng Putra tampil impresif di dua laga tandang saat menang atas PSIS Semarang dan menahan Persebaya Surabaya. Namun, Badak Lampung seakan membuktikan bahwa mereka punya kualitas yang patut diwaspadai. Gol tunggal Abdulrahman Lestaluhu seakan jadi penanda bahwa perang dimulai. ""Kami selalu mengevaluasi hasil di setiap pertandingan untuk lebih baik lagi. Semua orang di sini optimistis bisa bersaing di liga,"" ungkap Abdulrahman kepada awak media termasuk INDOSPORT . Jebolan SAD Uruguay dan Penarol bersama Syamsir Alam dan Alan Martha itu mencetak gol dengan ciamik. Meski berpostur tak terlalu tinggi, namun pemain berusia 25 tahun itu mampu menceploskan bola lewat sundulan, mengalahkan bek-bek jangkung tuan rumah. Abdulahrahman gembira bisa mencetak gol perdana bagi Badak Lampung. Apalagi gol tunggalnya itu turut membawa tim yang bermarkas di Stadion Sumpah Pemuda itu memetik kemenangan pertama di Liga 1. ""Ini hasil kerja keras teman-teman dan pertolongan Allah SWT. Gol ini saya persembahkan untuk keluarga dan tentu tim ini,"" ucapnya.",0,0,0,1,bola
935,936,"PSM Banyak Dihuni Pemain Timnas, TIRA Persikabo Siapkan 3 Kunci Motivasi","By Penulis: Zainal Hasan  | Editor: Yohanes Ishak ________________________ INDOSPORT.COM - TIRA Persikabo dijadwalkan menjamu PSM Makassar dalam pekan ketiga Shopee Liga 1 . Laga ini berlangsung di Stadion Pakansari, Cibinong Kabupaten Bogor, malam nanti. Menjamu PSM, tentu Tira Persikabo membidik raihan poin. Namun mereka mengakui hal ini tidak akan mudah. Diutarakan pelatih Tira Persikabo Rahmad Darmawan mengakui bahwa PSM Makassar adalah tim yang kuat. Materi pemain yang dimiliki PSM juga berlabel pemain Tim Nasional. ""PSM ini tim yang solid, karena sudah terbentuk cukup lama dan tidak mengganti banyak pemain, yang mengindikasikan secara team work sangat bagus,"" buka Rahmad Darmawan. ""Tapi persiapan secara khusus tidak ada, tapi kita sudah antisipasi itu dalam latihan, anak-anak sudah tahu apa yang harus dilakukan di pertandingan nanti,"" tambah pelatih yang kerap disapa coach RD ini. Namun meski tidak ada persiapan khusus, Coach RD menyiapkan tiga kunci rahasi untuk menjungkalkan PSM Makassar . Yakni dengan semangat juang mereka yakin mengalahkan PSM Makassar. ""Kalau saya bilang PSM pemain kuncinya ya semua pemain kunci. Hampir semua pemain nasional, sampai cadangan. Kadang-kadang kekuatan sebuah strategi itu bisa dikalahkan dengan motivasi, kerja keras, fighting spirit, itu yang lebih saya kedepankan,"" tutup ia.",0,0,0,1,bola
936,937,"Jelang Lawan Semen Padang, Optimisme Rene Mihelic Tak Terbendung","By Penulis: I Made Dwi Kardiasao  | Editor: Nugrahenny Putri Untari ________________________ INDOSPORT.COM - Pada pertandingan lanjutan Shopee Liga 1 2019, Persib akan berlaga tandang melawan Semen Padang. Rene Mihelic pun sudah yakin akan mengantongi poin penuh. Gelandang anyar asing ini mengunggah foto yang menunjukkan rasa yakin akan bisa menang di kandang Semen Padang melalui akun Instagram pribadinya @renemihelic3. Foto yang diunggah itu bertuliskan jika pertandingan hari ini akan menjadi laga kemenangan Maung Bandung meski akan berlangsung di kandang Semen Padang . Pertandingan ini akan menjadi laga kedua Persib usai perubahan jadwal yang seharusnya mempertemukan Maung Bandung dengan Tira Persikabo pada hari Kamis (23/05/19) pekan lalu. Laga yang akan berlangsung hari ini (29/05/19) malam WIB di Stadion Haji Agus Salim, sempat menuai sedikit isu. Pasalnya, pelatih Persib, Robert Rene Alberts merasa keberatan dengan kondisi rumput lapangan. Namun dalam unggahan video terbaru akun Instagram @robertrenealberts, pelatih asal Belanda tersebut merasa kondisi sekarang ini sudah jauh lebih baik dari sebelumnya. Skuat Maung Bandung bahkan sempat berlatih secara intensif pada hari Selasa (28/05/19) lalu dan cukup yakin akan meraih kemenangan di pekan kedua mereka berlaga di kompetisi teratas sepak bola Indonesia tersebut.",0,0,0,1,bola
937,938,"Chelsea vs Arsenal: Pakai Kostum Henrikh Mkhitaryan, Fans Dihentikan Polisi","Polisi Azerbaijan mencurigai segala yang berbau Armenia tak terkecuali dua fans The Gunners yang mengenakan kostum Mkhitaryan. Sebuah video menampilkan dua fans Arsenal dihentikan oleh pihak kepolisian Azerbaijan hanya karena mengenakan kostum dengan nama punggung Henrikh Mkhitaryan. Pekan lalu, Mkhitaryan dikonfirmasi tidak bisa ikut bersama rombongan skuad The Gunners untuk final Liga Europa kontra Chelsea yang berlangsung di Baku, Azerbaijan, Kamis (30/5) dini hari WIB. Mkhitaryan, sebagai seorang warganegara Armenia, dilarang untuk memasuki wilayah Azerbaijan karena hubungan di antara kedua negara yang tidak harmonis sejak 1994. Pilihan Editor Maka tak mengherankan apabila pemerintah Azerbaijan sedikit waspada terhadap segala yang berbau Armenia, tak terkecuali mencurigai dua fans Arsenal yang mengenakan kostum Mkhitaryan. Dalam rekaman video yang beredar luas di dunia maya, terlihat seorang polisi Azerbaijan menghentikan dua fans Arsenal untuk kemudian dimintai keterangan. Sebenarnya UEFA telah menjamin bahwa Mkhitaryan bisa dalam kondisi sepenuhnya aman untuk berada di Azerbaijan namun Arsenal tetap enggan mengambil risiko demi keselamatan sang pemain.",0,0,0,1,bola
938,939,Liga 1: Flavio Beck Sebut Ada Yang Berbeda Dari Kompetisi Indonesia,"Flavio Jr. tampil gemilang bersama Bhayangkara FC, kala melumat Barito Putera dengan trigolnya. Gelandang Bhayangkara FC, Flavio Beck Junior, tampil bersinar pada pekan ketiga Liga 1 2019, di Stadion Patriot Candrabhaga, menghadapi Barito Putera, Selasa (28/5) malam. Pemain berpaspor Brasil tersebut membobol gawang Barito sebanyak tiga kali, dengan tiga gol indahnya. Barito dibikin kalah 4-2 lewat aksi brilian yang ia tampilkan sepanjang laga. Musim ini menjadi musim comeback Flavio ke kompetisi Indonesia. Ia sejatinya pernah merumput di Tanah Air pada kompetisi nonresmi tahun 2016, kala itu ia membela Borneo FC. Pilihan Editor Lalu, ia pun kembali ke Indonesia untuk memperkuat The Guardian , setelah dua selama dua musim bermain di Malaysia untuk membela Negeri Sembilan, lalu kemudian Kelantan. ""Setelah dua tahun di Malaysia saya merasakan ada yang berbeda dari kompetisi indonesia,"" beber gelandang berusia 32 tahun itu, mengisyaratkan kompetisi Indonesia terasa lebih spesial. ""Saya senang dengan tim Bhayangkara ini. Saya pikir banyak pemain lokal berkualitas di tim. Saya berharap kami bisa tampil baik selanjutnya,"" pungkas mantan pemain Maribor dan Inter Baku itu.",0,0,0,1,bola
